id,puzzle,solution,clues,difficulty
78436,...5.1.64.184.....4....3..9.........7...6.3.28..9..5....13...2.9...4......31.....,397521864518496273426783159164235987759864312832917546671359428985642731243178695,24,2.8
38112,2...75......823...9.....8...9..........7....4.6...2935....8.......4.9.73.5......6,286975341541823697973614852492356718315798264867142935634587129128469573759231486,23,2.7
93676,..7.3...9.86.29.5.....761...51...9...49..78......5.....73..8..11..5....2.........,417835269386129457592476138251684973649317825738952614973268541164593782825741396,26,3.2
79849,4..6...57......1.67.2..5..9...1...6.3.9.4..12....9...5...7.....9.8..3.....5.....4,491632857853974126762815349547128963389546712216397485634751298928463571175289634,25,3.6
17562,.9..4.6.......58..4.16.......2..3.8.5......2......6..77...38....3..1..4...92....3,395841672627395814481672395162753489573489126948126537754938261236517948819264753,24,4.0
74893,.....682.524.....6..8.....3...2.1.477...6..98.4..9....9.....58......7...3....2...,193576824524389716678124953859231647731465298246798135917643582482957361365812479,25,3.1
44629,.9.1.3...2...5..4.....4.5.1.67..2...81.47....9.......3....68..4..2....7.......8..,495123687271856349638947521567312498813479265924685713759268134182534976346791852,24,3.2
76542,5......26.82..53....91.......7....439..31....8....9..5.....8......7..2.1.7..4..9.,513984726482675319769132584127856943954317862836429175291568437648793251375241698,25,3.8
88302,......5.....431...72......64....9.1..7.6....5..5..3..2.......912..3....8.987.....,831267549659431827724958136482579613173642985965183472547826391216394758398715264,24,5.4
24905,..415..2..6..3.9....8...1.4....4...5..58..6...29.......1..72..8............39..7.,394157826162438957758926134631249785475813692829765413913672548247581369586394271,24,3.6
58748,.6..........53..9.75.41.8......5...2.79.4....2...........18..4.......3..48....97.,961728534824536197753419826648953712179842653235671489396187245517294368482365971,23,3.0
93710,....8.56.........11.2.....98.3.....2.2..6....65.9.....4....5....39....2.....1...7,397281564586493271142576389873154692921867453654932718418725936739648125265319847,22,3.5
9842,2.9..4..6..75...3..6.....1..51.....49......2.....8...76..7.38...2.........4..6...,239814576417569238568237419751392684986475123342681957695723841123948765874156392,23,3.2
76795,..2..6....7...4......5...6......17..64..3.5.....2..1..35....2.7..7.4.35..9.......,582396471976124835413578962825461793641937528739285146354619287167842359298753614,23,3.3
54028,......7..25......8.461......6...2981..2.3....51.8.9......3....7....9...3..5.7.21.,189523746257946138346187529763452981892731465514869372428315697671294853935678214,26,3.6
78980,.1485.9...83.6..7.5.........7.1..8.......8.39......746.3..1.4.....9.4..5.......1.,614857923283469571597321684379146852462578139158293746835612497721984365946735218,26,2.8
21065,...43.......5..1...92..6.3...8..4.1..2..7...8...31.7...6......43...2..8.......9..,715432896836597142492186537578264319123975468649318725961853274354729681287641953,23,2.6
18328,4....7.5...1....6..7......8..2...5.3.4....69..83.567.....3.5.1....42....6....1...,439687152851942367276513948162794583547238691983156724728365419315429876694871235,25,3.3
83880,........4.49..8...3.5.16.........6.72..8...95..4.792....1.....2.....458..8.3..7..,867932154149758326325416879958243617273861495614579238531687942796124583482395761,26,2.6
15565,2....35.1.3..1..4...158........4..7....2..3....6..71285..1....7...8.49.3.........,267493581835716249491582736129348675758261394346957128583129467612874953974635812,26,3.0
35451,..7..........4398.1...75........1.5.6.82.7......4....1...........4..8.76.2.9...38,847692315265143987193875624479361852618257493352489761581736249934528176726914538,24,2.6
8710,...6...9...3.....6....75.3.8..361..7.2........71...4...4.81...52.....3.....2..98.,417638592583129746962475138894361257625794813371582469749813625258946371136257984,25,3.1
4213,....9.4876..2.......9..3.2.........2.93....4..4.7..8195.7.8................371.6.,352196487618247953479853126785914632193628745246735819567482391831569274924371568,25,5.7
90860,.4...5.27.....96...1.87..........5...8..4.3....5..8..1....6.1529.........7...2...,349615827758239614612874935193726548287541369465398271834967152921453786576182493,23,2.6
21535,.5.4...7313.7...6.7.6........1.78......3....83..9.1...8.4.....9...5..1.6....2....,952416873138792465746853291561278934429365718387941652814637529273589146695124387,25,3.7
45929,..9.6..3....85..........4..965......8...9...2.73.....45..7....1.4....9......2.865,759164238426853719381972456965247183814395672273618594592786341648531927137429865,24,3.5
67932,41.9....8.....8.176..1...4...4..93.1...7.3...5...8.....6.32.7...9...5.8..........,417956238259438617683172549874569321921743856536281974168324795792615483345897162,25,2.7
98980,.182.5..6.....3...5.3...2...4..69.71.6......5..9....2...45.........9786......2.5.,918275436426913587573648219245869371867321945139754628784536192352197864691482753,26,2.6
59172,6...........8..1.4.42....3...72...6...3..8591....9....49..3.......1.5..3.2.......,618354729739862154542971836957213468263748591184596372491637285876125943325489617,23,2.9
38252,.98.3.5.......97.4.7.45........4..61...1984.....5.......1.8..7...2..3.49.8....1..,498237516135869724276451398857342961623198457914576283341985672562713849789624135,27,3.4
99310,....84..7..........73.5.28.7.....1..15..67..4..6.....9..85..9.2.2...8475.........,612384597895712643473956281734895126159267834286143759348571962921638475567429318,26,3.3
73371,5...7.1.4..7...6.89...5.....49..3.6.3........17.......4....9.12...7...4....8.....,536278194217934658984651273849123567362597481175486329458369712693712845721845936,23,2.9
49281,..5.....6..7.1..2.2.....9...7...3......9..4..864.7.5..1...4..39.4....1.8..8.6....,435792816697518324281634957972453681513986472864271593156847239749325168328169745,25,3.1
43517,.6...5....2..1.7.9..8.9..4.6....9..1...1..8...7..42.....9...2..2..6.....35.....1.,967435182425816739138297645643789521592163874871542396719354268284671953356928417,24,2.7
88482,....6.14.........6....17532.249...7.1.9....2.87......9.5.8.2...2.7....5....5.....,735269148412358796698417532524981673169734825873625419351842967287196354946573281,26,3.6
66780,...1..28..9...5....8....6.1...93...4...8.1....7..2.8........4..7.1......6.5..4...,457163289196285347382479651218937564563841792974526813839612475741358926625794138,22,2.8
54888,23.91..6.........568...........62.4.4....5..8..61..2.....2..79......3..175.....3.,235917864174836925689524173518762349427395618396148257843251796962473581751689432,25,3.8
45856,7.2.8.1......6....9.1....381......4.52.........892...7.....5..6...4.8.9...9....2.,732589164485163279961742538193857642527634981648921357374295816256418793819376425,24,3.4
73,...4..56..1.5.6.9.....973....9.2..4.6....5......37....5.2.......63.........96.8..,297431568314586297856297314139628745678145923425379186582714639963852471741963852,24,4.3
89765,.4......1....8..32...3.59..3.6.72.......1..7.1........8.2..93.........59..46..8..,243967581569184732718325964386472195495816273127593648852749316671238459934651827,24,2.9
8401,...75.96...64....2..71....4.7.5.............93...2.41..5...3.8..1...5......9....3,134752968586439172927186354271594836645318729398627415759243681413865297862971543,24,3.0
28825,...9.72..26.....4..5............36.7...8.......2...31.....8.7.9..36...5...912....,348917265267538941951462873194253687736841592582796314615384729423679158879125436,23,3.0
62917,....5..87.43.19...1........4....39.....7....3....8.25.5.79...3.2..........1.....9,926354187743819526158267394465123978812795463379486251587941632294638715631572849,23,2.8
60585,9.....64.....8..156...7...2..9....3..1.65.......8.3...5...9.2...23........41.5...,981532647472986315635471982859247136317659428246813759568394271123768594794125863,24,2.6
32032,...7..81..7.....529.32..7.....4....5.843..6.7....7.2..8....3.2.4.65....8....9....,542736819678914352913285746729468135184352697365179284897643521436521978251897463,27,3.5
8670,..2.....3.5.6.........536.4......9...8..97....9.5148.7......4.85........724...5.9,962481753453679281871253694147862935285397146396514827639725418518946372724138569,26,3.1
63538,....4.9....5....6892.8...5......237..54...8...71..4.....9...........72.5....3...1,817645932435729168926813457698152374254376819371984526589261743163497285742538691,24,2.6
82397,......6.4....6.3..69..25.....3.48..1.8.....5...79....6.........1.....7.332..9..1.,835179624712864395694325187563248971981736452247951836478513269159682743326497518,24,2.7
41004,.8.3......7.....2.6.5.7........5.3....6.3...4.9...851.....29...2....38...1....65.,482391765971865423635472981124956378856137294793248516548629137267513849319784652,24,2.8
78426,19.6...7.26.9...54.....7.........96..8..5...74........5..4...1.....23.....21.6.85,194685273267931854853247196325714968681359427479862531536498712718523649942176385,26,2.6
99122,76...1....94.8......2.....5.....5.3....79.6.42....3.59....4..86...........5..81.2,763521948594386721182974365649815237358792614217463859931247586826159473475638192,25,2.8
99457,..........9..4...55862.....9..46...3.....1.4.......7.9.3..5....65.9..4.2..2.8....,124835697397146285586279314975468123263791548841523769439652871658917432712384956,24,2.9
25161,.32..6...1...25.4..6.....7..2....8..5...1.9..9..8.4..5....6.59...4.9.........1...,732946158189725346465183279326579814548612937971834625813467592254398761697251483,24,3.1
14737,....5.4...94..8...35.6.4.2....8371....9.........2....42.......997...651...5...73.,627953481194728653358614927462837195739541268581269374216375849973486512845192736,27,4.2
30922,.........4...2..7..526...8.....96.5....3...4..13..26...94.1...3........48...5....,176984235438521976952637481247196358689375142513842697794218563325769814861453729,23,3.7
65910,...48..53.4...7..858.39...6759.3...42...........6..5..8.2.....94........6.....32.,921486753346257918587391246759832164264915837138674592812563479473129685695748321,27,3.7
99434,.618...5..5.46..........3...15..89.7....2.....2..7.1.5....962.........1..7.2.456.,761839452953462781284715396315648927497521638826973145538196274642357819179284563,27,3.4
40168,..7..3.5...1.6....85.........9..64.2.4...1.....635.....9.....6.1...9.2....2....47,967243158421568793853719624519876432348921576276354819795482361134697285682135947,24,3.4
85586,.43.7.5..9.13.2.......1...4...89....81.7....5.......2.4...8.6....2....48.......3.,643978512951342786287516394326895471814723965795164823439281657572639148168457239,24,2.6
34959,7.4...51..6...1.7.........2..8.6......5....8....7.84.34..5....912.........6.9....,784239516962451378513876942348165297275943681691728453437512869129684735856397124,23,3.5
33812,8....3...54.6......6.7...2..9.8..4.7....3...9....426.........82...17...5..1...9..,879423561542618793163759824295861437684537219317942658756394182928176345431285976,24,3.0
59654,8..197......6..3..5...4.7.....5.48.7.6............3.54..4....2..2.....951.....4.8,832197546947685312516342789293514867465728931781963254674859123328471695159236478,25,3.0
16756,...4...2..6...189......5.31.8.75.....4..29........31.2837..........9....9....85..,319487625465231897278965431182756349543129786796843152837512964651394278924678513,25,2.8
28780,....47.3...3.....19.4..5.....14.3..5...87..1..8..5...23..7......5..8...9.42......,218947536573268491964135827721493685635872914489651372396724158157386249842519763,25,4.2
53454,...86...9.29......58.2..63..5.9.6..2..2.4.8....7...3......98..47..6..5.....3.....,173865429629473185584219637851936742932147856467582391315798264798624513246351978,26,4.3
69982,.3..2.6.9..7........96...35..6.....7....312..7...9....1...5..4.8.....9...6...7..2,431825679657319428289674135316482597598731264742596813123958746874263951965147382,24,3.3
97342,........52.45.78.....438.....5.9...7.6...52....97.1....5.8..6...1...29.3....7....,876129435234567891591438726485296317167345289329781564953814672718652943642973158,26,4.6
43716,21..7...4.97.....1....2....8..............63...56....7...8..3..6..3...4.5...1..2.,216973584397584261458126973863749152974251638125638497742865319681392745539417826,22,4.8
10067,...........7...2.6.592.3..4.92.7.....6...5......692.1...67..8.9........54.3.8....,284967153137458296659213784392174568761835942845692317526741839918326475473589621,25,2.7
78373,16...9....357..6....9..45.2..8...9...5.1...7..1...3..4.....5.9....2..74......71.6,162859437435712689789364512328476951654198273917523864271645398896231745543987126,27,4.0
74502,..2.6............1..3...279..5.7....28..3....4....136....4...9..5......2..892..4.,192763485847592631563148279635879124281634957479251368726415893954386712318927546,24,2.7
83682,.......1...4..27..63..5..89.2..6...8....1.3...7.8...5.9....1........46.1.6......3,897346215514982736632157489329465178458719362176823954945631827283574691761298543,24,2.9
60120,.92..7..4...2...7...34.9....8..9.721...6.......5..86...1....2...5...29.63....5...,192357864548261379763489152684593721231674598975128643819746235457832916326915487,26,2.8
2984,7.8..3...13..2...9...5......4.3.......24...6........15.8.9...5...3.4...247.2..69.,758193246134628579629574831546317928812459367397862415281936754963745182475281693,26,4.7
